1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.166666666666666852e-01,1.060956790123456922e-01,2.701510345221765433e-02,6.878845786444310467e-03,1.751557954881653289e-03,4.459985533263469484e-04,1.135644464488383464e-04,2.891687293836161949e-05,7.363092646342079836e-06,1.874861553466733382e-06,4.773953029660663596e-07,1.215589891811743089e-07,3.095252039335457516e-08,7.881428803863433674e-09,2.006845297280041242e-09,5.110022747703809638e-10,1.301163199646803514e-10,3.313147036137694217e-11,8.436254027202462515e-12,2.148120238408034766e-12,5.469750607057496642e-13,1.392760571241492229e-13,3.546381084179726155e-14,9.030137019902081246e-15,2.299340444882474640e-15,5.854802058728523680e-16,1.490806079768837108e-16,3.796033999411391308e-17,9.665827313316043168e-18,2.461206028853622417e-18,6.266959795692094990e-19,1.595753651680857556e-19,4.063261613076257745e-20,1.034626799625899094e-20,2.634466387936317513e-21,6.708132006319327453e-22,1.708089168275754924e-22,4.349301122924376595e-23,1.107460934077966382e-23,2.819923674735562697e-24,7.180361208817406053e-25,1.828332715208136009e-25,4.655476821131827949e-26,1.185422338714122977e-26,3.018436510614665054e-27,7.685833707583638335e-28,1.957040990356945146e-28,4.983206225445925700e-29,1.268871955553360884e-29,3.230923960899761823e-30,8.226889715254024328e-31,2.094809881198941372e-31,5.334006641941749147e-32,1.358196135679612198e-32,3.458369789924938924e-33,8.806034187308873052e-34,2.242277223620315246e-34,5.709502189773950798e-35,1.453808427951700420e-35,3.701827015617755860e-36,9.425948419397064923e-37,2.400125754939067666e-37,6.111431320446700231e-38,1.556151493632261638e-38,3.962422784711777535e-39,1.008950246107165652e-39,2.569086274809912705e-40,6.541654866414130517e-41,1.665699155799894420e-41,4.241363591157138747e-42,1.079976840340938130e-42,2.749941028645907505e-43,7.002164656274301666e-44,1.782958593032808341e-44,4.539940861889095623e-45,1.156003460203242033e-45,2.943527329221218435e-46,7.495092736442918357e-47,1.908472687520187671e-47,4.859536935815293141e-48,1.237382090138153380e-48,3.150741433222150028e-49,8.022721242000845436e-50,2.042822538472437759e-50,5.201631463702966802e-51,1.324489493072514733e-51,3.372542690693903696e-52,8.587492962415033246e-53,2.186630152466791190e-53,5.567808258595996280e-54,1.417728954735091742e-54,3.609957986593983549e-55,9.192022651049496388e-56,2.340561323183899828e-56,5.959762628477522920e-57,1.517532150769739884e-57,3.864086495015541778e-58,9.839109130826612187e-59,2.505328713867887674e-59,6.379309225126566265e-60
1.000000000000000000e+00,7.542438271604938738e-01,3.626543209876543772e-01,2.060664461400701364e-01,9.130352480037767782e-02,4.913481237779884075e-02,2.135045845460008598e-02,1.132877241037632925e-02,4.896668450320630465e-03,2.588065546061056686e-03,1.116982786848803866e-03,5.897120200157931081e-04,2.544061945583664234e-04,1.342716826235455688e-04,5.791884834358279751e-05,3.056593871453979156e-05,1.318433883980075878e-05,6.957690232827656681e-06,3.001106949533649029e-06,1.583744239121690302e-06,6.831250720209243283e-07,3.604980345304003260e-07,1.554954675738411879e-07,8.205785392161426653e-08,3.539442733725594816e-08,1.867829529285012216e-08,8.056602646769669963e-09,4.251618331244191364e-09,1.833871792755330254e-09,9.677680738120210563e-10,4.174322399093132172e-10,2.202867151298246721e-10,9.501736962689792840e-11,5.014242363450612115e-11,2.162818214274737052e-11,1.141359180287402760e-11,4.923081584272337785e-12,2.598001220778996629e-12,1.120608848327221638e-12,5.913660186327709351e-13,2.550768597694303154e-13,1.346087773903177542e-13,5.806147656811999770e-14,3.064011522393559301e-14,1.321615400278931677e-14,6.974408943723749132e-15,3.008306659586509462e-15,1.587539072838602496e-15,6.847611609398939424e-16,3.613611315489264768e-16,1.558677025287608589e-16,8.225426991275823388e-17,3.547914525153147877e-17,1.872300125328994540e-17,8.075885686112507169e-18,4.261794266759675835e-18,1.838261016514807910e-18,9.700843431281671321e-19,4.184313270616269270e-19,2.208139515608096416e-19,9.524478509504625380e-20,5.026243496175836786e-20,2.167994722456685642e-20,1.144090919268419770e-20,4.934864530283351051e-21,2.604219299260677951e-21,1.123290923174065315e-21,5.927813991372685622e-22,2.556873629138497552e-22,1.349309511925109899e-22,5.820044140400129615e-23,3.071344953841878181e-23,1.324778565908980317e-23,6.991101553883904983e-24,3.015506766536645060e-24,1.591338702465858106e-24,6.864000741730789588e-25,3.622260163791884191e-25,1.562407576242733748e-25,8.245113798754675454e-26,3.556406134194494419e-26,1.876781304500485653e-26,8.095214580149506079e-27,4.271994481694778246e-27,1.842660726191438438e-27,9.724061513116972923e-28,4.194328041870943782e-28,2.213424495655483958e-28,9.547274478024139937e-29,5.038273350450369020e-29,2.173183619611976328e-29,1.146829196283070113e-29,4.946675677357508333e-30,2.610452260057914273e-30,1.125979417299741519e-30,5.942001672199728249e-31,2.562993272402960960e-31,1.352538960878796218e-31,5.833973883941925559e-32,3.078695937185531411e-32,1.327949302286163707e-32
1.000000000000000000e+00,9.163746356310014107e-01,6.559539998031296282e-01,4.702510917471907081e-01,3.149943318501708944e-01,2.059418663516618953e-01,1.336984646186013537e-01,8.374182097440006911e-02,5.350228567350633763e-02,3.276952353080938435e-02,2.075402649784373332e-02,1.255419896281064797e-02,7.911413478617543987e-03,4.751280863361440586e-03,2.985414897991937790e-03,1.785292229129721011e-03,1.119811970641787502e-03,6.679422771232306497e-04,4.185215020224760394e-04,2.492527122330049868e-04,1.560779709285334445e-04,9.286573806080238806e-05,5.812842035345596489e-05,3.456635567672767465e-05,2.163135132441109149e-05,1.285869119865632249e-05,8.045701434913792499e-06,4.781719824326986285e-06,2.991663853195743110e-06,1.777772444904560819e-06,1.112195907688016906e-06,6.608606328901761661e-07,4.134286705030781822e-07,2.456449742032918367e-07,1.536702391489234988e-07,9.130278377457486443e-08,5.711635699956118865e-08,3.393491503016181937e-08,2.122853074973243306e-08,1.261250390263254617e-08,7.889917428420961338e-09,4.687603174419870943e-09,2.932383337404108043e-09,1.742197115816454057e-09,1.089849260087284230e-09,6.475031085503669963e-10,4.050517710691877462e-10,2.406496705760350537e-10,1.505406074401326962e-10,8.943921500464667032e-11,5.594949833023379639e-11,3.324070709027780777e-11,2.079401555301883093e-11,1.235413273237540078e-11,7.728234803752660776e-12,4.591494943763173582e-12,2.872249191150980081e-12,1.706459000408318857e-12,1.067490058554083485e-12,6.342165128220469022e-13,3.967395634987820010e-13,2.357106443852686826e-13,1.474508062945856143e-13,8.760337176951757439e-14,5.480103653080842957e-14,3.255835356209324750e-14,2.036715565504796373e-14,1.210052015526775874e-14,7.569583512196611973e-15,4.497235585946956215e-15,2.813284040966167939e-15,1.671426311130151221e-15,1.045574968953837754e-15,6.211962543410630072e-16,3.885946088645006735e-16,2.308715513013323222e-16,1.444236656087181511e-16,8.580488490908449998e-17,5.367597666601949374e-17,3.188993284403277214e-17,1.994901913324026078e-17,1.185209696657825166e-17,7.414180214000401357e-18,4.404907440142458396e-18,2.755527370063700975e-18,1.637111947893890681e-18,1.024109323819836581e-18,6.084430980592185395e-19,3.806167626565397139e-19,2.261317584414121894e-19,1.414586476606158796e-19,8.404331043626840829e-20,5.257400871516507750e-20,3.123523240402925331e-20,1.953946568848289359e-20,1.160877336041467102e-20,7.261967057776109198e-21,4.314474667215483489e-21,2.698956378256957941e-21,1.603502030401887002e-21,1.003084353554911713e-21
1.000000000000000000e+00,9.715441468466601282e-01,7.854543150565147513e-01,6.416228964559516079e-01,4.765308757698176190e-01,3.586062332019018806e-01,2.525026667956761228e-01,1.814855532801274152e-01,1.233953861018701331e-01,8.617226928888660487e-02,5.719071857168583212e-02,3.916772328655969415e-02,2.554513429226992760e-02,1.725268633857979586e-02,1.110632687999980189e-02,7.423446415602899529e-03,4.731054149217808411e-03,3.137013624192100045e-03,1.983483962849590283e-03,1.306884263611092717e-03,8.210675917971373139e-04,5.382246961109845174e-04,3.363826561933143454e-04,2.195768208489313881e-04,1.366356935947539463e-04,8.887589553539612956e-05,5.510153369078600854e-05,3.573409683327653216e-05,2.208496333410723487e-05,1.428561932114598715e-05,8.805074273091759019e-06,5.682855517664896873e-06,3.494391451418124223e-06,2.250903906732106564e-06,1.381201070776433674e-06,8.881650271084078339e-07,5.439909803227769368e-07,3.492713023304951184e-07,2.135726010367422623e-07,1.369371274280317297e-07,8.361067965352555099e-08,5.354284708173706404e-08,3.264844755362118015e-08,2.088417575442957455e-08,1.271899693494243042e-08,8.127685212856188942e-09,4.944513709144326431e-09,3.156713483933568629e-09,1.918464823448144546e-09,1.223760843195830019e-09,7.430413432023268852e-10,4.736050879764214637e-10,2.873175217055679049e-10,1.830005043024200187e-10,1.109316225136269747e-10,7.060826751571167592e-11,4.277016287867687844e-11,2.720644778362189193e-11,1.646879322548528319e-11,1.046988826387650784e-11,6.333687236794332003e-12,4.024416692032596789e-12,2.433101421829659673e-12,1.545210689459546876e-12,9.336928400211863821e-13,5.926883236682909270e-13,3.579452380873638497e-13,2.271152134986199626e-13,1.370957043183609186e-13,8.695050795631752283e-14,5.246256015012558610e-14,3.326034628274092804e-14,2.005927121429558629e-14,1.271249961637918037e-14,7.663739356514793077e-15,4.855162605285666369e-15,2.925798914909605742e-15,1.852946260417181346e-15,1.116203114575852472e-15,7.066824418554793720e-16,4.255519053319047799e-16,2.693414539560085493e-16,1.621387386326334108e-16,1.025919787141639180e-16,6.173896193141905628e-17,3.905420530470451541e-17,2.349538313769370156e-17,1.485861661208760135e-17,8.936510056222301518e-18,5.650101900250002501e-18,3.397240751520372679e-18,2.147394935801243408e-18,1.290825984497714479e-18,8.157461549931620682e-19,4.902317755925767798e-19,3.097381600879911544e-19,1.860957225703668523e-19,1.175545625826203141e-19,7.061236260089925940e-20,4.459614981577568575e-20,2.678195366743935261e-20
1.000000000000000000e+00,9.903171055242108167e-01,8.897887238900140661e-01,7.693748566489697627e-01,6.382946115802172748e-01,5.062028289995559316e-01,3.967536406075503619e-01,2.974181174805796690e-01,2.240476467177803799e-01,1.615579190668016141e-01,1.182753220692210200e-01,8.292028741436761885e-02,5.942400616578074474e-02,4.078538325987480367e-02,2.875179536292050628e-02,1.940971153883587833e-02,1.350602873240605746e-02,8.997738864621752583e-03,6.195383491064842055e-03,4.082997925165539332e-03,2.787038385458895633e-03,1.820337067901113982e-03,1.233550382179282720e-03,7.996023277674278425e-04,5.385142757198717670e-04,3.468184215150092427e-04,2.323386305089734656e-04,1.487980652321711534e-04,9.922407462302454027e-05,6.323748458056667704e-05,4.199943073534507864e-05,2.665249965338289923e-05,1.763848261409012644e-05,1.115077448485619807e-05,7.356214589668441406e-06,4.634743838749851013e-06,3.048919593890927008e-06,1.915119865651165101e-06,1.256638362163753064e-06,7.871692283201249115e-07,5.153262948196367777e-07,3.220024243367183638e-07,2.103606658759979694e-07,1.311465536695092108e-07,8.551315770873821535e-08,5.320163460313380505e-08,3.462910296401792956e-08,2.150338571221618006e-08,1.397412118756284204e-08,8.662213294298280672e-09,5.620850681885571661e-09,3.478587959909168218e-09,2.254134225918063002e-09,1.392928357160093744e-09,9.014717031655553889e-10,5.562822877537052599e-10,3.595866480892292906e-10,2.216063401633696749e-10,1.430902762376697452e-10,8.807679845043089607e-11,5.681203177608113437e-11,3.492996998623865300e-11,2.250899876544390511e-11,1.382455487955280581e-11,8.900491756741172192e-12,5.461021844335993793e-12,3.512894247581678529e-12,2.153353501817176369e-12,1.384064171868080790e-12,8.476568563766602619e-13,5.444153104637212837e-13,3.331417893953636126e-13,2.138093742848201093e-13,1.307314493276430900e-13,8.384586945944739299e-14,5.122802788013879050e-14,3.283435649941662669e-14,2.004674223940306897e-14,1.284097811422048729e-14,7.834624614358614521e-15,5.015555378640688371e-15,3.058146178101461971e-15,1.956670889986828527e-15,1.192310682318589915e-15,7.624633941938673290e-16,4.643393430022014620e-16,2.967874984545460944e-16,1.806418923221406023e-16,1.154035007256742044e-16,7.020354247919714876e-17,4.482900611910739734e-17,2.725689710626825535e-17,1.739741277410293535e-17,1.057276741722710337e-17,6.745484620921545248e-18,4.097441224441035075e-18,2.613129869535680533e-18,1.586589056087157245e-18,1.011448098202401472e-18,6.138450640383226910e-19,3.911789567744686115e-19
1.000000000000000000e+00,9.967051261853216992e-01,9.339797491354534520e-01,8.569197868042304211e-01,7.448748672953003913e-01,6.377204983583462106e-01,5.206825514353680129e-01,4.233301992790926005e-01,3.294824822237347739e-01,2.577745105618466370e-01,1.934337686549122970e-01,1.469768225210128787e-01,1.072072585347896706e-01,7.962563768066484304e-02,5.678838818275139255e-02,4.141941501867328623e-02,2.900724625328221853e-02,2.084658647367734763e-02,1.438226129925357713e-02,1.021038360388542773e-02,6.956452097323630179e-03,4.888043598677282997e-03,3.295051078754487103e-03,2.295111023081118033e-03,1.533089698859219042e-03,1.059815366891980965e-03,7.023570109857729714e-04,4.823556642068491476e-04,3.174597224350793399e-04,2.167671955187909429e-04,1.417956808189972683e-04,9.632795846218871329e-05,6.267090209797595755e-05,4.238203246514021067e-05,2.744030499988765889e-05,1.848144618757087705e-05,1.191375734219206792e-05,7.994688883041527796e-06,5.133360899628196468e-06,3.433290329282195150e-06,2.196621161430183326e-06,1.464703701711749833e-06,9.340610474100938871e-07,6.211107119843770825e-07,3.949068668561283811e-07,2.619309794587980111e-07,1.660801288389013549e-07,1.098995166732157937e-07,6.950635544140508601e-08,4.589507324133111679e-08,2.895843945381414859e-08,1.908310884426395443e-08,1.201467728224355743e-08,7.902784872824447350e-09,4.965499321945394939e-09,3.260471284468384925e-09,2.044759286817914993e-09,1.340475491124273362e-09,8.391763114272520606e-10,5.493057968629147802e-10,3.433123970219316945e-10,2.244065735436658886e-10,1.400347588428645000e-10,9.141221034417296707e-11,5.695994303722208940e-11,3.713591021191569662e-11,2.310793323428264982e-11,1.504779250303260030e-11,9.351366482464736293e-12,6.082783473779886830e-12,3.775467272461945236e-12,2.453238156203431611e-12,1.520906439241105927e-12,9.872730818303557080e-13,6.113933166971893274e-13,3.965002914834580694e-13,2.452853984801104313e-13,1.589289866190354633e-13,9.821967691361375912e-14,6.358542537814602259e-14,3.925915660147430703e-14,2.539483619395869156e-14,1.566520677464929471e-14,1.012517245960274696e-14,6.240486999571024056e-15,4.030528375457861118e-15,2.482105124739874010e-15,1.601973060227692589e-15,9.857600760968687411e-16,6.357863511157195931e-16,3.909306574129170570e-16,2.519748473740183663e-16,1.548217576366420963e-16,9.972836627658247393e-17,6.123400882018375080e-17,3.942027947514785207e-17,2.418828090228834583e-17,1.556261913611245093e-17,9.543127438011050597e-18,6.136614779912853140e-18,3.760714596534133282e-18
1.000000000000000000e+00,9.988788276602831306e-01,9.666494896244414159e-01,9.099419670534070193e-01,8.337390470300251044e-01,7.363955760373412929e-01,6.400731223653024493e-01,5.355338958094111312e-01,4.455806160283417583e-01,3.569336401559083383e-01,2.867610063151192490e-01,2.218669552309976145e-01,1.733134524022904299e-01,1.303884258703876253e-01,9.956131068383222704e-02,7.320654913341508030e-02,5.486168928192578648e-02,3.958008010286830775e-02,2.920205976719516400e-02,2.073396811077573426e-02,1.509693629679242054e-02,1.057429669440958231e-02,7.613060037723038721e-03,5.270343506834177308e-03,3.757638678954101485e-03,2.575000237579582775e-03,1.820386328387375244e-03,1.236383801529325737e-03,8.675516844201361681e-04,5.846067128496056173e-04,4.075041435695302269e-04,2.726821449929537353e-04,1.889566386841270952e-04,1.256498374949201777e-04,8.661002581727161886e-05,5.726835248819212574e-05,3.928682133278863550e-05,2.584481183200812137e-05,1.765327914085688496e-05,1.155935204447800517e-05,7.864540263316214221e-06,5.127888474331491397e-06,3.476264562888520680e-06,2.257817579115727713e-06,1.525548751225104479e-06,9.872978847386747821e-07,6.650615853460152683e-07,4.289925804769076276e-07,2.881644477090350201e-07,1.853107236214378038e-07,1.241531282681991402e-07,7.961320271201869246e-08,5.320945129262247220e-08,3.403052857950246516e-08,2.269294414394614767e-08,1.447771200218637221e-08,9.633971029340833639e-09,6.132151312766443529e-09,4.072490761389042155e-09,2.586597397055852173e-09,1.714632601377827409e-09,1.086821094114502321e-09,7.191900403415404424e-10,4.549890148766221381e-10,3.005896497610948692e-10,1.898231081480824753e-10,1.252131923593266966e-10,7.893807554517803774e-11,5.199391179718006613e-11,3.272580704212151279e-11,2.152560411203635137e-11,1.352793531005706820e-11,8.886421943946783082e-12,5.576676158197510748e-12,3.658729267963671410e-12,2.292886549706081044e-12,1.502531893841884441e-12,9.403920579574055654e-13,6.155470656475308367e-13,3.847747421445490570e-13,2.515898860429669681e-13,1.570810114762573652e-13,1.026044385598406457e-13,6.398900268226181900e-14,4.175646308535922077e-14,2.601318175320815617e-14,1.695924375822951999e-14,1.055424794913840794e-14,6.874679666369435690e-15,4.274088116105851587e-15,2.781616304975794888e-15,1.727732001410468121e-15,1.123502644281725117e-15,6.972014067823710770e-16,4.530168960693080372e-16,2.808790819722422509e-16,1.823675475569836545e-16,1.129765481530675419e-16,7.329954416505694533e-17,4.537240579008477635e-17,2.941722170190701240e-17
1.000000000000000000e+00,9.996184899677351687e-01,9.803081980843821874e-01,9.467993529315581469e-01,8.878008605371809914e-01,8.184100971621446341e-01,7.295558308257991120e-01,6.429413974606916771e-01,5.473595679145998316e-01,4.639851644341049797e-01,3.798720048109819336e-01,3.117312736546610230e-01,2.470449109025873169e-01,1.973473676450441250e-01,1.522116198009026422e-01,1.188937299199003539e-01,8.963803578165797925e-02,6.870791337593060155e-02,5.081239159122719062e-02,3.832832695568742093e-02,2.788196128566014509e-02,2.074424701129790397e-02,1.487713451502413638e-02,1.093749372410691284e-02,7.747372004844202929e-03,5.636783875141125610e-03,3.949471825400291923e-03,2.847311373282905393e-03,1.975873527487103862e-03,1.412944018340254841e-03,9.721280601274780294e-04,6.901424430767565251e-04,4.711933483304924473e-04,3.323426656319799924e-04,2.253404316163971715e-04,1.580059633696041853e-04,1.064641607087891609e-04,7.425450641036352415e-05,4.974802265797685251e-05,3.452918863964055053e-05,2.301319017643246463e-05,1.590224674864635447e-05,1.054809996132038601e-05,7.259136670145878470e-06,4.793927946165737568e-06,3.286780574130542672e-06,2.161795117615761365e-06,1.477018140304434179e-06,9.678259357206730249e-07,6.591295126121571465e-07,4.303939947744015799e-07,2.922405069416284858e-07,1.902060324069194317e-07,1.287916381136856022e-07,8.357068605124792872e-08,5.643990271097740959e-08,3.651908643304088127e-08,2.460329204406395999e-08,1.587710043436449666e-08,1.067212680982443101e-08,6.869786749260689452e-09,4.607751692052720052e-09,2.959098850111094795e-09,1.980731785480596107e-09,1.269207287175103688e-09,8.479473548478972613e-10,5.422077859334730000e-10,3.615912073951934677e-10,2.307564525905097962e-10,1.536256462805292550e-10,9.785524925648193052e-11,6.504148493989444601e-11,4.135586054463288682e-11,2.744578001968931207e-11,1.742156098489311576e-11,1.154491827915125059e-11,7.316494638524425939e-12,4.841755149964838955e-12,3.063719513071097043e-12,2.024758566684589514e-12,1.279335239941260562e-12,8.444221582456155191e-13,5.328003742035851405e-13,3.512493561927943565e-13,2.213304366481187031e-13,1.457441122128620461e-13,9.171967189165030347e-14,6.032993292951730983e-14,3.792047290833206655e-14,2.491637200668517281e-14,1.564289840815926302e-14,1.026805016067230439e-14,6.439210925139707854e-15,4.222609619578417218e-15,2.645192877678555284e-15,1.733005407924968018e-15,1.084492160310346757e-15,7.098704030490095834e-16,4.437853299184717794e-16,2.902355161073692423e-16,1.812709080104693718e-16
